,rooms,type,meters,district,price,price_per_meter,terms_of_transaction,mortgage,floor 1,floor 2,living_area,window_view,repair ,type_of_house,year_at_home,parking,address,hospital_info,eat_info,school_info,average_time,toilet,balcony,elevators,service lift
275,1,квартира,42.0,р-н Приморский,10499999.0,250000.0,свободная продажа,возможна,2.0,16.0,19.0,Во двор,Без ремонта,,2004.0,Наземная,"Санкт-Петербург, ул. Савушкина, 128к1Б",22,84,2,6.666666666666667,1.0,1.0,1,1
276,1,квартира,45.4,р-н Приморский,10500000.0,231278.0,альтернатива,возможна,7.0,16.0,17.0,На улицу,Евроремонт,Кирпичный,2006.0,Наземная,"Санкт-Петербург, Новоколомяжский просп., 11",29,57,5,6.0,1.0,1.0,1,1
277,2,квартира,56.0,р-н Приморский,10500000.0,187500.0,альтернатива,возможна,5.0,22.0,30.0,Во двор,Косметический,,2017.0,,"Санкт-Петербург, аллея Арцеуловская, 23к1",12,53,8,10.666666666666666,1.0,1.0,1,1
278,2,квартира,41.8,р-н Пушкинский,10500000.0,251196.0,свободная продажа,возможна,4.0,4.0,22.0,Во двор,Дизайнерский,Монолитно-кирпичный,2022.0,Наземная,"Санкт-Петербург, ул. Кокколевская, 16к1",1,3,0,19.666666666666668,2.0,1.0,1,0
279,1,квартира,39.34,р-н Московский,10590000.0,269192.0,переуступка,,4.0,16.0,15.9,,,Монолитный,,,"Санкт-Петербург, Новоизмайловское, Предпортовая территория",0,0,0,5.333333333333333,1.0,1.0,0,0
280,3,квартира,87.15,р-н Пушкинский,10699000.0,122765.0,свободная продажа,возможна,8.0,25.0,46.4,На улицу,Косметический,Монолитный,2015.0,Наземная,"Санкт-Петербург, просп. Новгородский, 10",8,14,2,9.333333333333334,2.0,2.0,1,1
281,3,квартира,69.9,р-н Выборгский,10700000.0,153076.0,свободная продажа,возможна,7.0,9.0,45.0,Во двор,Без ремонта,Панельный,1975.0,,"Санкт-Петербург, просп. Культуры, 22К1",26,107,0,6.666666666666667,1.0,0.0,1,0
282,1,квартира,55.9,р-н Приморский,10700000.0,191413.0,свободная продажа,,1.0,24.0,23.0,,Косметический,,2020.0,,"Санкт-Петербург, ул. Верхне-Каменская, 5",12,56,8,10.666666666666666,1.0,1.0,1,1
283,2,квартира,55.2,р-н Выборгский,10736000.0,194493.0,свободная продажа,возможна,23.0,27.0,33.0,На улицу,Косметический,Кирпичный,2011.0,Наземная,"Санкт-Петербург, ул. Федора Абрамова, 4",19,95,3,7.0,2.0,0.0,3,1
284,2,квартира,52.3,р-н Приморский,10799000.0,206482.0,свободная продажа,возможна,3.0,12.0,22.5,,Евроремонт,Кирпичный,1991.0,,"Санкт-Петербург, Стародеревенская ул., 26К1",19,121,6,8.333333333333334,1.0,1.0,1,1
285,1,квартира,33.8,р-н Выборгский,10890000.0,322189.0,переуступка,,3.0,12.0,10.4,,,Монолитный,,,"Санкт-Петербург, Светлановский просп., 14к1",28,146,10,5.0,1.0,1.0,0,0
286,1,квартира,31.83,р-н Выборгский,10800000.0,339303.0,переуступка,возможна,11.0,12.0,10.1,,,,,,"Санкт-Петербург, Светлановское, Лесной территория",25,97,7,5.0,0.0,1.0,0,0
287,3,квартира,72.3,р-н Красногвардейский,10850000.0,150069.0,свободная продажа,,5.0,9.0,43.7,Во двор,Косметический,,1984.0,,"Санкт-Петербург, просп. Наставников, 28К2",17,92,4,7.666666666666667,1.0,1.0,1,0
288,3,квартира,57.0,р-н Кировский,10800000.0,189474.0,альтернатива,возможна,9.0,9.0,41.0,На улицу и двор,Косметический,Кирпичный,1964.0,,"Санкт-Петербург, Ленинский просп., 124",24,113,4,4.333333333333333,1.0,0.0,1,0
289,3,квартира,72.8,р-н Приморский,10800000.0,148352.0,свободная продажа,возможна,1.0,15.0,46.1,На улицу и двор,Косметический,Панельный,1997.0,,"Санкт-Петербург, Богатырский просп., 29К1",26,171,4,7.0,1.0,0.0,2,0
290,1,квартира,36.7,р-н Василеостровский,10800000.0,294278.0,свободная продажа,возможна,1.0,5.0,23.9,Во двор,Косметический,Кирпичный,1917.0,Наземная,"Санкт-Петербург, 8-я Васильевского острова линия, 59",0,0,0,7.0,1.0,0.0,0,0
291,>5,,95.5,р-н Пушкинский,10900000.0,114136.0,свободная продажа,возможна,1.0,3.0,66.2,,Евроремонт,Кирпичный,1955.0,,"Санкт-Петербург, Пушкинская ул., 2",8,16,2,5.0,5.0,0.0,0,0
292,1,квартира,41.9,р-н Невский,10900000.0,260143.0,переуступка,возможна,6.0,18.0,10.9,Во двор,,Монолитно-кирпичный,,,"Санкт-Петербург, Октябрьская наб., 40",27,122,13,6.333333333333333,1.0,1.0,2,1
293,2,апартаменты,53.8,р-н Приморский,10900000.0,202602.0,свободная продажа,возможна,3.0,12.0,25.0,Во двор,Косметический,Монолитный,2020.0,,"Санкт-Петербург, дор. Торфяная, 17к6",34,162,8,12.666666666666666,1.0,1.0,2,1
294,2,квартира,55.0,р-н Выборгский,10900000.0,198182.0,свободная продажа,возможна,16.0,28.0,35.0,На улицу,Евроремонт,Кирпичный,2015.0,Наземная,"Санкт-Петербург, ул. Николая Рубцова, 13",9,57,2,11.333333333333334,1.0,1.0,2,1
295,1,квартира,35.37,р-н Центральный,10990000.0,310715.0,свободная продажа,возможна,10.0,11.0,10.0,,Без ремонта,,2023.0,,"Санкт-Петербург, Днепропетровская ул., 7",104,836,41,6.0,1.0,1.0,1,1
296,2,квартира,53.3,р-н Красносельский,11000000.0,206379.0,свободная продажа,возможна,19.0,20.0,29.9,На улицу,Евроремонт,Монолитно-кирпичный,2016.0,Подземная,"Санкт-Петербург, просп. Героев, 25к1",18,67,5,10.666666666666666,1.0,1.0,1,1
297,1,квартира,35.6,р-н Приморский,11000000.0,308989.0,свободная продажа,возможна,9.0,12.0,13.8,,Дизайнерский,Монолитный,2015.0,,"Санкт-Петербург, Приморский просп., 52К1",16,119,3,6.0,1.0,1.0,1,1
298,2,квартира,64.6,р-н Приморский,11899000.0,184195.0,альтернатива,возможна,22.0,25.0,30.5,,Евроремонт,Панельный,2020.0,Открытая,"Санкт-Петербург, ул. Лидии Зверевой, 9к1",0,0,0,10.333333333333334,2.0,1.0,2,1
299,2,квартира,54.3,р-н Московский,11800000.0,217311.0,свободная продажа,возможна,22.0,24.0,21.8,На улицу,Евроремонт,Монолитно-кирпичный,2015.0,Подземная,"Санкт-Петербург, Пулковское ш., 40К3",11,79,2,7.666666666666667,1.0,2.0,1,0
300,2,квартира,56.3,р-н Приморский,11999000.0,213126.0,свободная продажа,,1.0,21.0,30.0,Во двор,Евроремонт,Монолитный,2018.0,,"Санкт-Петербург, Комендантский просп., 57к2",19,73,9,8.666666666666666,1.0,0.0,2,0
301,1,квартира,36.6,р-н Приморский,11990000.0,327596.0,свободная продажа,возможна,9.0,12.0,12.9,Во двор,Без ремонта,,2021.0,Подземная,"Санкт-Петербург, Белоостровская ул., 10к1",38,228,19,8.0,1.0,1.0,1,1
